Nivel_1,t_stamp,nombre_sitio,fecha_hora
2.56545,2025-09-17 07:30:49,tanque_alcaldes,2025-09-17 07:30:49
2.56094,2025-09-17 07:33:49,tanque_alcaldes,2025-09-17 07:33:49
2.55197,2025-09-17 07:36:49,tanque_alcaldes,2025-09-17 07:36:49
0.0,2025-09-17 07:39:49,tanque_alcaldes,2025-09-17 07:39:49
2.53909,2025-09-17 07:42:49,tanque_alcaldes,2025-09-17 07:42:49
2.52056,2025-09-17 07:45:49,tanque_alcaldes,2025-09-17 07:45:49
2.5161,2025-09-17 07:48:49,tanque_alcaldes,2025-09-17 07:48:49
2.51788,2025-09-17 07:51:49,tanque_alcaldes,2025-09-17 07:51:49
2.49854,2025-09-17 07:54:49,tanque_alcaldes,2025-09-17 07:54:49
2.4848,2025-09-17 07:57:49,tanque_alcaldes,2025-09-17 07:57:49
2.4938,2025-09-17 08:00:49,tanque_alcaldes,2025-09-17 08:00:49
2.48218,2025-09-17 08:03:49,tanque_alcaldes,2025-09-17 08:03:49
2.47618,2025-09-17 08:06:49,tanque_alcaldes,2025-09-17 08:06:49
2.46582,2025-09-17 08:09:49,tanque_alcaldes,2025-09-17 08:09:49
2.46452,2025-09-17 08:12:49,tanque_alcaldes,2025-09-17 08:12:49
2.45949,2025-09-17 08:15:49,tanque_alcaldes,2025-09-17 08:15:49
2.45244,2025-09-17 08:18:49,tanque_alcaldes,2025-09-17 08:18:49
2.44879,2025-09-17 08:21:49,tanque_alcaldes,2025-09-17 08:21:49
2.44834,2025-09-17 08:24:49,tanque_alcaldes,2025-09-17 08:24:49
2.44275,2025-09-17 08:27:49,tanque_alcaldes,2025-09-17 08:27:49
2.4304,2025-09-17 08:30:49,tanque_alcaldes,2025-09-17 08:30:49
2.42339,2025-09-17 08:33:49,tanque_alcaldes,2025-09-17 08:33:49
2.42114,2025-09-17 08:36:49,tanque_alcaldes,2025-09-17 08:36:49
2.41167,2025-09-17 08:39:49,tanque_alcaldes,2025-09-17 08:39:49
2.4058,2025-09-17 08:42:49,tanque_alcaldes,2025-09-17 08:42:49
2.40753,2025-09-17 08:45:49,tanque_alcaldes,2025-09-17 08:45:49
2.39671,2025-09-17 08:48:49,tanque_alcaldes,2025-09-17 08:48:49
2.39528,2025-09-17 08:51:49,tanque_alcaldes,2025-09-17 08:51:49
2.38901,2025-09-17 08:54:49,tanque_alcaldes,2025-09-17 08:54:49
2.38301,2025-09-17 08:57:49,tanque_alcaldes,2025-09-17 08:57:49
2.37387,2025-09-17 09:00:49,tanque_alcaldes,2025-09-17 09:00:49
2.37261,2025-09-17 09:03:49,tanque_alcaldes,2025-09-17 09:03:49
2.37312,2025-09-17 09:06:49,tanque_alcaldes,2025-09-17 09:06:49
2.36502,2025-09-17 09:09:49,tanque_alcaldes,2025-09-17 09:09:49
2.35937,2025-09-17 09:12:49,tanque_alcaldes,2025-09-17 09:12:49
2.35214,2025-09-17 09:15:49,tanque_alcaldes,2025-09-17 09:15:49
2.34267,2025-09-17 09:18:49,tanque_alcaldes,2025-09-17 09:18:49
2.33666,2025-09-17 09:21:49,tanque_alcaldes,2025-09-17 09:21:49
2.33151,2025-09-17 09:24:49,tanque_alcaldes,2025-09-17 09:24:49
2.33305,2025-09-17 09:27:49,tanque_alcaldes,2025-09-17 09:27:49
2.32539,2025-09-17 09:30:49,tanque_alcaldes,2025-09-17 09:30:49
2.32052,2025-09-17 09:33:49,tanque_alcaldes,2025-09-17 09:33:49
2.31047,2025-09-17 09:36:49,tanque_alcaldes,2025-09-17 09:36:49
2.30654,2025-09-17 09:39:49,tanque_alcaldes,2025-09-17 09:39:49
2.3012,2025-09-17 09:42:49,tanque_alcaldes,2025-09-17 09:42:49
2.31163,2025-09-17 09:45:49,tanque_alcaldes,2025-09-17 09:45:49
2.29127,2025-09-17 09:48:50,tanque_alcaldes,2025-09-17 09:48:50
2.28786,2025-09-17 09:51:50,tanque_alcaldes,2025-09-17 09:51:50
2.28295,2025-09-17 09:54:50,tanque_alcaldes,2025-09-17 09:54:50
2.2739,2025-09-17 09:57:50,tanque_alcaldes,2025-09-17 09:57:50
2.26261,2025-09-17 10:00:50,tanque_alcaldes,2025-09-17 10:00:50
2.26425,2025-09-17 10:03:50,tanque_alcaldes,2025-09-17 10:03:50
2.2597,2025-09-17 10:06:50,tanque_alcaldes,2025-09-17 10:06:50
2.25275,2025-09-17 10:09:50,tanque_alcaldes,2025-09-17 10:09:50
2.24398,2025-09-17 10:12:50,tanque_alcaldes,2025-09-17 10:12:50
2.23487,2025-09-17 10:15:50,tanque_alcaldes,2025-09-17 10:15:50
2.2326,2025-09-17 10:18:50,tanque_alcaldes,2025-09-17 10:18:50
2.22022,2025-09-17 10:21:50,tanque_alcaldes,2025-09-17 10:21:50
2.22324,2025-09-17 10:24:50,tanque_alcaldes,2025-09-17 10:24:50
2.20674,2025-09-17 10:27:50,tanque_alcaldes,2025-09-17 10:27:50
2.20781,2025-09-17 10:30:50,tanque_alcaldes,2025-09-17 10:30:50
2.19773,2025-09-17 10:33:50,tanque_alcaldes,2025-09-17 10:33:50
2.1953,2025-09-17 10:36:50,tanque_alcaldes,2025-09-17 10:36:50
2.18958,2025-09-17 10:39:50,tanque_alcaldes,2025-09-17 10:39:50
2.18773,2025-09-17 10:42:50,tanque_alcaldes,2025-09-17 10:42:50
2.17982,2025-09-17 10:45:50,tanque_alcaldes,2025-09-17 10:45:50
2.1691,2025-09-17 10:48:50,tanque_alcaldes,2025-09-17 10:48:50
2.1671,2025-09-17 10:51:50,tanque_alcaldes,2025-09-17 10:51:50
2.16707,2025-09-17 10:54:50,tanque_alcaldes,2025-09-17 10:54:50
2.15849,2025-09-17 10:57:50,tanque_alcaldes,2025-09-17 10:57:50
2.15158,2025-09-17 11:00:50,tanque_alcaldes,2025-09-17 11:00:50
2.13815,2025-09-17 11:03:50,tanque_alcaldes,2025-09-17 11:03:50
2.1427,2025-09-17 11:06:50,tanque_alcaldes,2025-09-17 11:06:50
2.13161,2025-09-17 11:09:50,tanque_alcaldes,2025-09-17 11:09:50
2.12321,2025-09-17 11:12:50,tanque_alcaldes,2025-09-17 11:12:50
2.12044,2025-09-17 11:15:50,tanque_alcaldes,2025-09-17 11:15:50
2.11462,2025-09-17 11:18:50,tanque_alcaldes,2025-09-17 11:18:50
2.1144,2025-09-17 11:21:50,tanque_alcaldes,2025-09-17 11:21:50
2.10818,2025-09-17 11:24:50,tanque_alcaldes,2025-09-17 11:24:50
