Nivel_1,t_stamp,nombre_sitio,fecha_hora
3.4,2025-08-07 17:10:17,tanque_alcaldes,2025-08-07 17:10:17
3.4,2025-08-07 17:13:17,tanque_alcaldes,2025-08-07 17:13:17
3.4,2025-08-07 17:16:17,tanque_alcaldes,2025-08-07 17:16:17
3.4,2025-08-07 17:19:17,tanque_alcaldes,2025-08-07 17:19:17
3.4,2025-08-07 17:22:17,tanque_alcaldes,2025-08-07 17:22:17
3.4,2025-08-07 17:25:17,tanque_alcaldes,2025-08-07 17:25:17
3.4,2025-08-07 17:28:17,tanque_alcaldes,2025-08-07 17:28:17
3.4,2025-08-07 17:31:17,tanque_alcaldes,2025-08-07 17:31:17
3.4,2025-08-07 17:34:17,tanque_alcaldes,2025-08-07 17:34:17
3.4,2025-08-07 17:37:17,tanque_alcaldes,2025-08-07 17:37:17
3.4,2025-08-07 17:40:17,tanque_alcaldes,2025-08-07 17:40:17
3.4,2025-08-07 17:43:17,tanque_alcaldes,2025-08-07 17:43:17
3.4,2025-08-07 17:46:17,tanque_alcaldes,2025-08-07 17:46:17
3.4,2025-08-07 17:49:17,tanque_alcaldes,2025-08-07 17:49:17
3.4,2025-08-07 17:52:17,tanque_alcaldes,2025-08-07 17:52:17
3.4,2025-08-07 17:55:17,tanque_alcaldes,2025-08-07 17:55:17
3.4,2025-08-07 17:58:17,tanque_alcaldes,2025-08-07 17:58:17
3.4,2025-08-07 18:01:17,tanque_alcaldes,2025-08-07 18:01:17
3.4,2025-08-07 18:04:17,tanque_alcaldes,2025-08-07 18:04:17
3.4,2025-08-07 18:07:17,tanque_alcaldes,2025-08-07 18:07:17
3.4,2025-08-07 18:10:17,tanque_alcaldes,2025-08-07 18:10:17
3.4,2025-08-07 18:13:17,tanque_alcaldes,2025-08-07 18:13:17
3.4,2025-08-07 18:16:17,tanque_alcaldes,2025-08-07 18:16:17
3.4,2025-08-07 18:19:17,tanque_alcaldes,2025-08-07 18:19:17
3.4,2025-08-07 18:22:17,tanque_alcaldes,2025-08-07 18:22:17
3.4,2025-08-07 18:25:17,tanque_alcaldes,2025-08-07 18:25:17
3.4,2025-08-07 18:28:17,tanque_alcaldes,2025-08-07 18:28:17
3.4,2025-08-07 18:31:17,tanque_alcaldes,2025-08-07 18:31:17
3.4,2025-08-07 18:34:17,tanque_alcaldes,2025-08-07 18:34:17
3.4,2025-08-07 18:37:17,tanque_alcaldes,2025-08-07 18:37:17
3.4,2025-08-07 18:40:17,tanque_alcaldes,2025-08-07 18:40:17
3.4,2025-08-07 18:43:17,tanque_alcaldes,2025-08-07 18:43:17
3.4,2025-08-07 18:46:17,tanque_alcaldes,2025-08-07 18:46:17
3.4,2025-08-07 18:49:17,tanque_alcaldes,2025-08-07 18:49:17
3.4,2025-08-07 18:52:17,tanque_alcaldes,2025-08-07 18:52:17
3.4,2025-08-07 18:55:17,tanque_alcaldes,2025-08-07 18:55:17
3.4,2025-08-07 18:58:17,tanque_alcaldes,2025-08-07 18:58:17
3.4,2025-08-07 19:01:17,tanque_alcaldes,2025-08-07 19:01:17
3.4,2025-08-07 19:04:17,tanque_alcaldes,2025-08-07 19:04:17
3.4,2025-08-07 19:07:17,tanque_alcaldes,2025-08-07 19:07:17
3.4,2025-08-07 19:10:17,tanque_alcaldes,2025-08-07 19:10:17
3.4,2025-08-07 19:13:17,tanque_alcaldes,2025-08-07 19:13:17
3.4,2025-08-07 19:16:17,tanque_alcaldes,2025-08-07 19:16:17
3.4,2025-08-07 19:19:17,tanque_alcaldes,2025-08-07 19:19:17
3.4,2025-08-07 19:22:17,tanque_alcaldes,2025-08-07 19:22:17
3.4,2025-08-07 19:25:17,tanque_alcaldes,2025-08-07 19:25:17
3.4,2025-08-07 19:28:17,tanque_alcaldes,2025-08-07 19:28:17
3.4,2025-08-07 19:31:17,tanque_alcaldes,2025-08-07 19:31:17
3.4,2025-08-07 19:34:17,tanque_alcaldes,2025-08-07 19:34:17
3.4,2025-08-07 19:37:17,tanque_alcaldes,2025-08-07 19:37:17
3.4,2025-08-07 19:40:17,tanque_alcaldes,2025-08-07 19:40:17
3.4,2025-08-07 19:43:17,tanque_alcaldes,2025-08-07 19:43:17
